Time,AccelRoll,AccelPitch,AccelYaw,CompRoll,CompPitch,CompYaw,MahonyRoll,MahonyPitch,MahonyYaw,MadgwickRoll,MadgwickPitch,MadgwickYaw,MEKFRoll,MEKFPitch,MEKFYaw
8.133334,-2.009553,-1.238319,0.000000,-2.115679,-1.435319,-0.032708,-1.805386,-1.622515,11.139310,-1.940165,-1.385249,10.764407,176.098190,12.167201,153.185486
8.150000,-1.995634,-1.221808,-0.000000,-2.113254,-1.431135,-0.032235,-1.801663,-1.621735,11.118448,-1.927232,-1.372504,10.705710,176.108582,12.116710,153.228745
8.166667,-1.774232,-1.395509,0.000000,-2.106271,-1.430407,-0.031753,-1.790928,-1.616669,11.116677,-1.902217,-1.373111,10.726777,176.130630,12.060707,153.252502
8.183334,-1.938227,-1.319159,0.000000,-2.102846,-1.428266,-0.031277,-1.784106,-1.617578,11.096109,-1.884340,-1.374424,10.666867,176.143219,12.013448,153.295776
8.200000,-1.922743,-1.272162,0.000000,-2.099302,-1.425268,-0.030792,-1.790744,-1.618765,11.094313,-1.903698,-1.363057,10.684478,176.147461,11.965904,153.319489
8.216667,-2.138364,-1.420313,0.000000,-2.099479,-1.424997,-0.030382,-1.760702,-1.605315,11.084355,-1.906724,-1.361775,10.676665,176.187775,11.905282,153.352020
8.233334,-2.119548,-1.519238,0.000000,-2.097836,-1.425836,-0.030113,-1.646338,-1.542650,11.066169,-1.819814,-1.325187,10.656249,176.312820,11.796084,153.394684
8.250000,-1.813912,-1.169686,-0.000000,-2.088573,-1.417936,-0.030064,-1.443436,-1.373007,11.049910,-1.624484,-1.143113,10.665358,176.530899,11.583318,153.439056
8.266667,-0.563154,-0.703891,0.000000,-2.056282,-1.402840,-0.029937,-1.325659,-1.314116,11.039565,-1.469402,-1.073187,10.654654,176.655350,11.484385,153.475998
8.283334,-0.356196,-0.606829,-0.000000,-2.023398,-1.387972,-0.029592,-1.375482,-1.364019,11.042379,-1.483379,-1.112463,10.656773,176.611023,11.491038,153.496567
8.300000,0.204125,-1.097910,0.000000,-1.982816,-1.386770,-0.028451,-1.585073,-1.628525,11.092385,-1.660423,-1.380751,10.706044,176.400421,11.709654,153.463013
8.316667,-2.061057,2.519337,0.000000,-1.980988,-1.304811,-0.024425,-1.394940,-1.335697,11.299302,-1.467124,-1.100219,10.908731,176.560944,11.394270,153.284271
8.333334,1.798465,-1.243073,0.000000,-1.897325,-1.296469,-0.025056,-0.871097,-0.918297,11.249165,-0.937890,-0.687181,10.853641,177.090225,10.938814,153.373795
8.350000,-2.133976,-0.873020,0.000000,-1.898998,-1.285988,-0.025842,-0.718503,-0.797373,11.191750,-0.812388,-0.574015,10.797389,177.271957,10.772965,153.458054
8.366667,-1.432947,1.330216,0.000000,-1.890076,-1.234519,-0.025945,-0.755742,-0.810715,11.176858,-0.855082,-0.570565,10.779771,177.250366,10.755263,153.495956
8.383334,-0.266925,-0.425628,0.000000,-1.857071,-1.218201,-0.025815,-0.716962,-0.795986,11.173548,-0.774902,-0.548490,10.783462,177.297150,10.699655,153.525253
8.400000,0.234321,0.542272,0.000000,-1.814434,-1.183158,-0.025583,-0.655252,-0.783538,11.201442,-0.691212,-0.515989,10.811071,177.360489,10.648911,153.522690
8.416667,0.876802,0.619282,0.000000,-1.760919,-1.150001,-0.026470,-0.647878,-0.928501,11.168068,-0.663783,-0.650602,10.776390,177.374939,10.759425,153.577591
8.433334,0.247667,-0.032587,0.000000,-1.721717,-1.133222,-0.027813,-0.688241,-1.238003,11.075026,-0.674041,-0.943523,10.681629,177.353622,11.026720,153.686874
8.450000,-2.916166,2.054232,-0.000000,-1.748424,-1.071548,-0.027323,-0.886923,-1.303056,11.030237,-0.871810,-1.017133,10.637074,177.177231,11.064936,153.752625
8.466667,-0.472869,-0.642215,0.000000,-1.724049,-1.063858,-0.026983,-0.943089,-1.345143,11.018243,-0.896509,-1.037123,10.614406,177.127869,11.060546,153.788971
8.483334,-0.124885,-0.395468,-0.000000,-1.691146,-1.049970,-0.026801,-0.872354,-1.299583,11.003817,-0.798102,-0.973073,10.595957,177.203217,10.971853,153.830460
8.500000,1.854375,-1.001356,0.000000,-1.620948,-1.049595,-0.026097,-0.865456,-1.330969,11.009696,-0.782006,-1.009884,10.603228,177.203873,10.963506,153.852280
8.516667,6.422110,-3.909956,0.000000,-1.462875,-1.108164,-0.016391,-0.894481,-1.467494,11.313569,-0.878116,-1.124991,10.908326,177.107208,11.031759,153.575607
8.533334,10.074203,-3.988524,0.000000,-1.239097,-1.169205,0.003400,-1.094999,-1.733881,12.117424,-1.199540,-1.363152,11.712447,176.745880,11.214470,152.791168
8.550000,-0.491887,-6.755087,0.000000,-1.226267,-1.281915,0.009760,-1.199959,-1.880293,12.424743,-1.312181,-1.479265,12.037867,176.591629,11.271581,152.496918
8.566667,3.956137,-7.211055,0.000000,-1.126936,-1.402232,0.027760,-1.354069,-2.079057,13.170639,-1.510847,-1.628687,12.791647,176.308884,11.367016,151.759567
8.583334,-5.747321,-1.757664,0.000000,-1.225951,-1.412453,0.046096,-1.826471,-2.250009,14.287784,-1.961819,-1.803378,13.911910,175.683334,11.448274,150.630386
8.600000,-1.592306,6.875276,0.000000,-1.234770,-1.250244,0.049439,-1.913365,-2.296518,14.497160,-2.052196,-1.942758,14.130944,175.558701,11.511797,150.411942
8.616667,-1.406456,-2.846154,0.000000,-1.239002,-1.284208,0.046951,-1.945177,-2.427251,14.401545,-2.063939,-2.104373,14.029301,175.547195,11.607148,150.501709
8.633334,-2.968879,-2.271258,0.000000,-1.273531,-1.305316,0.045411,-1.951367,-2.507216,14.367006,-2.100997,-2.197535,13.980677,175.554611,11.648383,150.531052
8.650000,-6.084014,-2.215871,0.000000,-1.372622,-1.326621,0.042350,-2.182918,-2.688852,14.271953,-2.326793,-2.383695,13.894958,175.359573,11.792555,150.615021
8.666667,0.090539,-4.697445,-0.000000,-1.345364,-1.400549,0.042843,-2.253527,-3.104172,14.285135,-2.399911,-2.801918,13.918825,175.280807,12.155223,150.585968
8.683334,-2.224969,-1.729568,0.000000,-1.363508,-1.413557,0.040791,-2.273212,-3.460623,14.193958,-2.412285,-3.139660,13.821032,175.270889,12.481368,150.661255
8.700000,-5.312827,-0.846990,0.000000,-1.443937,-1.405522,0.039421,-2.399051,-3.613630,14.122110,-2.538706,-3.298655,13.760483,175.168259,12.611485,150.724121
8.716667,-2.297166,-3.106863,0.000000,-1.461817,-1.442241,0.038953,-2.431145,-3.765597,14.112605,-2.562194,-3.452281,13.744021,175.129517,12.724208,150.727264
8.733334,-4.493546,-0.483017,0.000000,-1.528126,-1.431579,0.036657,-2.775435,-4.215835,13.954484,-2.913111,-3.907880,13.612946,174.805893,13.153962,150.865479
8.750000,-3.762608,-4.644915,0.000000,-1.584229,-1.508065,0.031202,-3.424516,-4.949894,13.692526,-3.575088,-4.650640,13.375726,174.183548,13.840155,151.101074
8.766667,-4.088959,-5.539410,0.000000,-1.647138,-1.594414,0.026747,-4.150373,-5.307475,13.501924,-4.312963,-5.015759,13.213183,173.473694,14.144723,151.281982
8.783334,-14.128994,-9.672824,0.000000,-1.911181,-1.760801,0.005515,-5.164608,-5.746453,13.173972,-5.276708,-5.399245,13.003858,172.499283,14.491035,151.592606
8.800000,-9.361409,-6.916462,0.000000,-2.075153,-1.871083,-0.005865,-6.019120,-6.226256,12.721526,-6.172074,-5.865785,12.702993,171.644226,14.908048,152.022675
8.816667,-8.627213,-6.274326,0.000000,-2.221247,-1.967757,-0.013099,-6.841670,-6.757788,12.401977,-7.057072,-6.393546,12.544206,170.780228,15.377015,152.313812
8.833334,-5.615229,-8.490778,0.000000,-2.302857,-2.103539,-0.018652,-7.479329,-7.118055,12.023362,-7.836496,-6.732996,12.405199,170.056076,15.676353,152.662704
8.850000,-11.358926,-8.033917,-0.000000,-2.493356,-2.228055,-0.028528,-7.958228,-7.503845,11.683022,-8.418267,-7.112269,12.322910,169.477905,16.006285,152.956970
8.866667,-15.454433,-11.132055,0.000000,-2.764379,-2.405172,-0.048775,-8.672730,-7.574011,11.272950,-9.228411,-7.151207,12.204843,168.663681,16.015856,153.324936
8.883334,-15.076629,-7.051873,0.000000,-3.015976,-2.500283,-0.056486,-8.954846,-7.698644,10.997521,-9.609830,-7.293308,12.229428,168.251251,16.105961,153.543274
8.900000,-12.173372,-8.625303,0.000000,-3.198989,-2.628011,-0.062851,-8.832885,-8.003681,10.775266,-9.649405,-7.605989,12.335363,168.194748,16.372334,153.689926
8.916667,-14.208600,-15.269723,-0.000000,-3.418209,-2.850590,-0.083894,-8.772840,-6.414401,10.315681,-9.732484,-5.951943,12.184011,168.150284,14.741847,154.190689
8.933334,-13.621042,-6.675736,-0.000000,-3.614542,-2.895951,-0.086989,-8.212539,-4.578331,9.876254,-9.298600,-4.138745,12.050149,168.605759,12.917761,154.680573
8.950000,-11.964231,-3.215165,0.000000,-3.770273,-2.886289,-0.084512,-7.405103,-3.581586,9.486865,-8.627331,-3.184967,11.979394,169.287048,11.934051,155.078186
8.966667,-17.485357,-5.857055,0.000000,-4.045439,-2.952955,-0.088005,-7.474307,-4.024890,9.231784,-8.753325,-3.619853,12.065318,169.097412,12.335218,155.258514
8.983334,-10.039950,-3.911293,-0.000000,-4.171777,-2.979796,-0.086783,-7.671072,-4.434784,8.871659,-9.116650,-4.059194,12.076750,168.750290,12.739388,155.540344
9.000000,-13.033722,-5.364322,0.000000,-4.344583,-3.021490,-0.090462,-7.274658,-4.066820,8.335560,-8.862345,-3.719753,11.888829,169.029816,12.383834,156.047256
9.016667,-15.003776,-4.618864,0.000000,-4.553257,-3.045686,-0.092883,-6.905107,-3.575917,7.806177,-8.615313,-3.269933,11.722522,169.281708,11.919682,156.542007
9.033334,-16.590509,-5.007952,-0.000000,-4.795351,-3.079276,-0.096380,-6.934818,-3.227404,7.284433,-8.732491,-2.948279,11.567035,169.154388,11.587566,157.024323
9.050000,-14.858748,-3.545882,0.000000,-5.010299,-3.088096,-0.095477,-7.595119,-3.127245,6.784407,-9.538311,-2.907441,11.496376,168.351273,11.536067,157.422058
9.066667,-16.630360,-3.225950,-0.000000,-5.255306,-3.088403,-0.093385,-8.202567,-2.893510,6.303879,-10.288021,-2.745890,11.455322,167.592346,11.365151,157.789154
9.083334,-17.719032,-3.008929,-0.000000,-5.515485,-3.081646,-0.091343,-8.719358,-2.489348,5.746982,-10.942853,-2.426018,11.372062,166.930283,11.045834,158.206009
9.100000,-22.530291,-3.834274,0.000000,-5.874981,-3.092691,-0.091468,-9.799456,-2.149012,5.197475,-12.141053,-2.179082,11.306149,165.696594,10.810931,158.567520
9.116667,-21.498812,-2.877551,-0.000000,-6.213860,-3.085372,-0.087702,-11.233125,-1.825129,4.674431,-13.727019,-1.969347,11.307702,164.087402,10.614561,158.846970
9.133334,-22.472607,-2.106272,0.000000,-6.563482,-3.060175,-0.082560,-12.540058,-1.316751,4.055557,-15.197141,-1.602960,11.243402,162.608047,10.268906,159.174805
9.150000,-24.795803,-0.983629,0.000000,-6.948292,-3.012713,-0.073717,-13.634585,-0.750176,3.402224,-16.434534,-1.197200,11.171043,161.348846,9.882311,159.491837
9.166667,-26.553150,0.073220,0.000000,-7.357300,-2.945643,-0.061376,-14.570677,-0.183561,2.718806,-17.497530,-0.805307,11.085839,160.256760,9.506803,159.805954
9.183334,-26.950603,-2.209811,0.000000,-7.761167,-2.922359,-0.054263,-15.243296,0.503376,2.142810,-18.284855,-0.245396,11.133938,159.422073,8.983816,159.973846
9.200000,-27.143681,0.518977,0.000000,-8.157078,-2.845527,-0.040174,-15.674516,1.223594,1.466930,-18.835176,0.309220,11.076017,158.843323,8.453424,160.247833
9.216667,-29.710882,1.733081,-0.000000,-8.589685,-2.747283,-0.021568,-15.808627,1.896567,0.734233,-19.034231,0.813952,10.989554,158.591919,7.968182,160.538742
9.233334,-31.555847,1.958910,0.000000,-9.044095,-2.648449,-0.001791,-15.624347,2.466217,0.014478,-18.890106,1.216447,10.921823,158.662827,7.585536,160.794266
9.250000,-32.047611,3.015249,0.000000,-9.499271,-2.534826,0.020119,-15.462249,2.800357,-0.739161,-18.755915,1.374889,10.825698,158.722107,7.439803,161.071243
9.266667,-32.206310,1.980917,0.000000,-9.951983,-2.448702,0.036399,-15.518653,2.806292,-1.501669,-18.823378,1.230398,10.749706,158.573227,7.603140,161.306976
9.283334,-30.994230,0.803128,-0.000000,-10.370209,-2.387024,0.047127,-15.451081,2.808419,-2.219948,-18.787661,1.096952,10.703422,158.537674,7.762942,161.513535
9.300000,-30.534010,-0.076569,-0.000000,-10.771785,-2.341888,0.053854,-15.400619,2.918388,-2.912257,-18.792204,1.072029,10.636083,158.478104,7.821064,161.751709
9.316667,-31.204218,-0.400594,0.000000,-11.179125,-2.304254,0.060682,-15.413119,2.995827,-3.542096,-18.824770,1.042425,10.651859,158.366867,7.881126,161.916565
9.333334,-28.567129,1.032780,-0.000000,-11.528639,-2.240889,0.069903,-15.497457,2.981641,-4.142519,-18.982992,0.894903,10.649172,158.164719,8.045059,162.112747
9.350000,-30.209322,-0.477853,0.000000,-11.902950,-2.206114,0.074722,-15.566133,3.095300,-4.741443,-19.103729,0.893288,10.629355,157.992493,8.074672,162.331314
9.366667,-30.121210,0.059751,-0.000000,-12.267595,-2.160043,0.081240,-15.615413,3.283560,-5.323980,-19.192280,0.971640,10.621517,157.850540,8.019009,162.556091
9.383334,-30.590178,0.912549,0.000000,-12.634325,-2.097966,0.089844,-15.678289,3.482757,-5.919374,-19.283188,1.052298,10.593917,157.705994,7.955096,162.804794
9.400000,-30.996428,0.877573,0.000000,-13.002759,-2.038055,0.098029,-15.810906,3.656555,-6.510000,-19.430101,1.116546,10.570312,157.501953,7.907320,163.054672
9.416667,-30.706533,1.547426,0.000000,-13.358845,-1.966674,0.107195,-15.975878,3.803789,-7.111337,-19.616442,1.142207,10.530405,157.266602,7.894290,163.314941
9.433334,-31.666449,1.377019,0.000000,-13.723786,-1.899128,0.116015,-15.978129,4.003496,-7.703379,-19.624924,1.224501,10.497267,157.200226,7.826296,163.568832
9.450000,-31.856012,1.288718,-0.000000,-14.083909,-1.834442,0.124626,-15.908237,4.203925,-8.244725,-19.553787,1.319836,10.495145,157.207642,7.742382,163.805862
9.466667,-30.008289,2.551997,0.000000,-14.405117,-1.746489,0.135373,-16.106153,4.375479,-8.774632,-19.762581,1.381568,10.512266,156.947510,7.683109,164.030045
9.483334,-30.261318,2.516807,-0.000000,-14.726223,-1.660509,0.144687,-16.386772,4.567878,-9.352379,-20.048399,1.463559,10.478413,156.619537,7.607700,164.305252
9.500000,-31.576866,1.870313,-0.000000,-15.066812,-1.588266,0.152110,-16.674742,4.793856,-9.943997,-20.324148,1.589293,10.420993,156.297867,7.494956,164.606918
9.516667,-32.898098,1.765114,0.000000,-15.427188,-1.518819,0.158228,-17.004881,5.064392,-10.603979,-20.628168,1.752456,10.289273,155.953339,7.351430,164.975784
9.533334,-33.883068,1.336946,0.000000,-15.798810,-1.460026,0.163618,-17.289034,5.271287,-11.231499,-20.868258,1.869943,10.196670,155.658600,7.254838,165.307190
9.550000,-34.494747,1.734712,0.000000,-16.176085,-1.395352,0.171232,-17.617533,5.441488,-11.769386,-21.158113,1.947346,10.174788,155.303177,7.189888,165.563019
9.566667,-33.881149,2.588778,0.000000,-16.534668,-1.314583,0.179868,-17.998697,5.645176,-12.357955,-21.504869,2.046914,10.112244,154.904343,7.101660,165.856995
9.583334,-34.237869,2.754605,0.000000,-16.891487,-1.231409,0.188475,-18.291462,5.884089,-12.958142,-21.753599,2.186268,10.039538,154.603226,6.974318,166.167267
9.600001,-33.793285,3.180753,0.000000,-17.229906,-1.142074,0.197485,-18.434261,6.079174,-13.539800,-21.854856,2.285661,9.978864,154.451706,6.882662,166.472107
9.616667,-34.134907,2.976888,0.000000,-17.568550,-1.058638,0.205672,-18.595827,6.255217,-14.100208,-21.965822,2.377873,9.930392,154.286728,6.798532,166.772568
9.633334,-33.699524,3.574526,0.000000,-17.891167,-0.963923,0.214484,-18.717628,6.497132,-14.669214,-22.040009,2.530450,9.873132,154.164291,6.652647,167.084381
9.650001,-33.423195,4.531674,0.000000,-18.197479,-0.851755,0.224572,-18.591120,6.765597,-15.258327,-21.862829,2.701010,9.794657,154.296570,6.484366,167.421555
9.666667,-33.990807,4.023768,0.000000,-18.506922,-0.753434,0.233858,-18.348099,6.931573,-15.792294,-21.561962,2.781594,9.770797,154.537292,6.406274,167.696243
9.683334,-34.315628,3.705630,0.000000,-18.816191,-0.664091,0.242164,-18.092831,7.039632,-16.313665,-21.233118,2.817308,9.767760,154.795837,6.374807,167.949554
9.700001,-33.746399,3.225501,-0.000000,-19.109203,-0.586254,0.248621,-17.902296,7.112324,-16.791336,-20.968046,2.835167,9.790796,154.989944,6.361836,168.189117
9.716667,-33.141026,3.693715,0.000000,-19.382416,-0.500119,0.255792,-17.589956,7.220709,-17.233406,-20.588413,2.883452,9.842834,155.297165,6.313604,168.400665
9.733334,-31.665071,3.671866,0.000000,-19.611931,-0.415112,0.262385,-16.751484,7.358996,-17.597610,-19.682518,2.984066,9.956915,156.123093,6.208983,168.577835
9.750001,-29.826685,3.588424,0.000000,-19.796820,-0.332432,0.267493,-15.702236,7.535959,-17.925955,-18.570869,3.136258,10.097583,157.156555,6.053658,168.743561
9.766667,-25.103985,4.690685,0.000000,-19.876587,-0.231565,0.272779,-14.174454,7.569018,-18.100103,-17.026655,3.151742,10.396558,158.620361,6.017505,168.753265
9.783334,-20.009735,4.065228,0.000000,-19.822794,-0.147023,0.274330,-10.866377,7.442297,-18.217691,-13.712753,3.047193,10.735191,161.854797,6.103745,168.752075
9.800001,-17.851336,3.734841,0.000000,-19.710379,-0.069740,0.274354,-6.654348,7.327886,-18.303427,-9.440681,2.982160,11.068660,166.023895,6.153027,168.793076
9.816667,-17.272207,5.678677,0.000000,-19.584341,0.048229,0.272137,-2.296313,7.408643,-18.376192,-4.936991,3.101164,11.373650,170.389145,6.007668,168.904068
9.833334,-10.218085,6.344542,0.000000,-19.331289,0.177222,0.262204,1.427979,7.498295,-18.328979,-1.084503,3.239949,11.693497,174.123947,5.846008,169.020676
9.850001,-6.962459,4.441684,0.000000,-19.029348,0.261621,0.255058,4.502321,7.290439,-18.219328,2.126834,3.111998,12.031649,177.215836,5.964458,169.098160
9.866667,-2.643133,2.563897,0.000000,-18.653629,0.300899,0.255632,7.247977,6.604810,-17.951233,4.988794,2.538062,12.506950,179.946274,6.531191,168.994354
9.883334,4.658400,2.401134,0.000000,-18.146265,0.337640,0.249684,9.782862,6.156567,-17.741625,7.555878,2.174418,12.763544,-177.536148,6.930133,169.042587
9.900001,5.930194,0.735614,0.000000,-17.621811,0.344288,0.248495,12.412800,5.905204,-17.546743,10.233987,2.021413,12.992195,-174.907852,7.142765,169.116165
9.916667,6.625671,0.234379,0.000000,-17.090769,0.340921,0.249015,15.228806,5.659229,-17.325106,13.091825,1.864847,13.200840,-172.101517,7.374776,169.136261
9.933334,17.031193,3.228917,0.000000,-16.370085,0.392337,0.235146,18.181911,5.278767,-16.944691,15.896767,1.537206,13.448763,-169.285477,7.798575,168.885025
9.950001,23.463413,3.621486,0.000000,-15.557872,0.452537,0.215155,20.221905,5.113674,-16.515522,17.749018,1.411448,13.745249,-167.400620,8.015903,168.578766
9.966667,23.177444,1.932162,0.000000,-14.775523,0.479334,0.205559,21.673326,4.952734,-16.214262,19.051451,1.301306,13.921435,-166.046432,8.236462,168.349121
9.983334,24.895185,0.957917,0.000000,-13.963893,0.482133,0.202748,23.815407,4.529734,-16.086103,21.031366,0.925291,13.958847,-163.976730,8.729655,168.203049
10.000001,28.183681,0.213308,0.000000,-13.099730,0.472554,0.200136,26.324749,4.357488,-16.134565,23.355881,0.797409,13.819028,-161.496780,8.991336,168.239227
10.016667,34.844036,1.507353,-0.000000,-12.123710,0.485236,0.184341,29.151838,4.255816,-16.391062,25.933775,0.715981,13.475055,-158.664612,9.212799,168.477203
10.033334,32.752430,-0.433039,0.000000,-11.195861,0.456259,0.183403,32.420887,3.877349,-16.909256,28.998508,0.389206,12.895197,-155.324951,9.672633,168.919479
10.050001,37.007526,-1.113735,0.000000,-10.212333,0.419226,0.189148,35.374203,3.640163,-17.254797,31.731218,0.214609,12.489211,-152.319519,9.960245,169.212372
10.066667,38.396580,0.150731,0.000000,-9.232276,0.408347,0.184028,37.665546,3.544685,-17.528067,33.824520,0.167865,12.156466,-149.965347,10.092112,169.448578
10.083334,40.158348,-0.520111,0.000000,-8.245719,0.385028,0.184565,39.477573,3.432054,-17.823038,35.461689,0.102591,11.810291,-148.060715,10.239507,169.704086
10.100001,43.422802,0.063925,0.000000,-7.221705,0.373638,0.180279,41.085411,3.365056,-18.079727,36.866558,0.078176,11.498677,-146.373596,10.334270,169.934647
10.116667,48.994629,0.488673,-0.000000,-6.119168,0.372438,0.171862,42.584209,3.425683,-18.242741,38.093155,0.177570,11.265388,-144.834976,10.299944,170.099289
10.133334,52.163490,0.646830,0.000000,-4.976145,0.373760,0.165039,44.381359,3.326288,-18.290482,39.548546,0.143024,11.145570,-143.070877,10.382666,170.146790
10.150001,53.256836,1.403881,-0.000000,-3.834267,0.386700,0.151619,46.132534,3.159466,-18.407608,40.991745,0.016919,10.974796,-141.313293,10.546219,170.251495
10.166667,56.140537,1.289180,0.000000,-2.662570,0.395314,0.138524,47.852749,2.960820,-18.651720,42.392193,-0.154665,10.681336,-139.560837,10.754954,170.486374
10.183334,59.300865,0.285721,0.000000,-1.456530,0.388127,0.133854,49.589901,2.888905,-18.884193,43.775471,-0.179394,10.385518,-137.803131,10.816427,170.743332
10.200001,58.760494,1.143267,0.000000,-0.279522,0.396408,0.120629,51.370781,2.840877,-19.109713,45.238285,-0.187568,10.101151,-135.987671,10.841058,170.998795
10.216667,59.387218,0.165734,0.000000,0.886342,0.385204,0.117646,53.008728,2.691020,-19.446632,46.607555,-0.306883,9.727895,-134.256134,10.977582,171.350479
10.233334,64.020370,-0.124009,0.000000,2.108168,0.371302,0.118031,54.463631,2.588375,-19.678278,47.732338,-0.354608,9.451636,-132.749466,11.035603,171.625137
10.250001,60.894176,1.669569,-0.000000,3.252953,0.389696,0.100572,55.745979,2.545882,-19.891785,48.779789,-0.373493,9.203362,-131.368881,11.036767,171.879074
10.266667,63.158276,0.718199,0.000000,4.412915,0.391613,0.092386,56.770535,2.528871,-20.099390,49.562428,-0.361888,8.958184,-130.240295,11.013438,172.132401
10.283334,64.134018,1.898366,0.000000,5.559184,0.417411,0.074253,57.175053,2.591065,-20.114588,49.741886,-0.277829,8.903544,-129.745285,10.908241,172.197250
10.300001,63.596775,1.685801,0.000000,6.669966,0.439546,0.058704,57.209045,2.679188,-20.139584,49.573399,-0.173815,8.836590,-129.604385,10.787789,172.266693
10.316667,62.266567,3.106953,0.000000,7.719106,0.491034,0.030521,56.168831,2.965117,-20.011103,48.351196,0.125663,8.900164,-130.547729,10.466029,172.200287
10.333334,60.592392,3.243457,0.000000,8.712125,0.545201,0.000763,54.672070,3.379785,-19.980017,46.705669,0.533254,8.852813,-131.899643,10.042901,172.237900
10.350001,57.957542,0.357272,0.000000,9.635976,0.548487,-0.002759,52.936035,3.819278,-19.887121,44.837761,1.017630,8.854216,-133.496170,9.575422,172.209442
10.366667,54.935509,3.891893,0.000000,10.481106,0.618499,-0.029461,50.843212,4.239902,-19.615831,42.655796,1.456655,9.047938,-135.461456,9.149849,171.975372
10.383334,53.174240,4.677929,0.000000,11.277429,0.701604,-0.061494,48.733940,4.711629,-19.499565,40.471584,1.918534,9.082842,-137.403046,8.705217,171.894470
10.400001,51.512848,4.247965,0.000000,12.029887,0.776336,-0.088284,46.763596,5.212393,-19.403900,38.412655,2.417003,9.086128,-139.218857,8.239156,171.831116
10.416667,48.459618,6.458500,0.000000,12.713267,0.895392,-0.126941,44.980438,5.930098,-19.315012,36.574112,3.108134,9.057890,-140.836105,7.585630,171.781357
10.433334,46.043797,5.932181,0.000000,13.338991,1.002292,-0.158752,43.273472,6.602419,-19.296255,34.813953,3.759011,8.959988,-142.377121,6.982926,171.791046
10.450001,42.343609,8.148234,0.000000,13.878883,1.149721,-0.198045,41.407028,7.266784,-19.423132,32.951210,4.368088,8.732954,-144.022232,6.415657,171.932800
10.466667,32.815144,5.954981,0.000000,14.207057,1.253896,-0.213270,38.463032,7.802076,-19.408987,30.117682,4.950246,8.675169,-146.706268,5.943197,171.894028
10.483334,32.064003,5.191555,0.000000,14.509991,1.339127,-0.222402,35.303040,8.153829,-19.353497,27.068106,5.360115,8.672993,-149.635147,5.643632,171.814301
10.500001,29.851439,8.988279,0.000000,14.763381,1.492876,-0.238561,32.221294,8.269680,-19.369249,24.088512,5.504272,8.650264,-152.504837,5.615377,171.799866
10.516667,22.478048,6.150394,0.000000,14.858793,1.582006,-0.239207,28.585884,7.968864,-19.473686,20.632732,5.260341,8.633745,-155.897949,5.941114,171.923172
10.533334,19.526701,6.635801,0.000000,14.895521,1.675335,-0.239135,25.063192,7.479042,-19.712612,17.299110,4.808544,8.527621,-159.179138,6.439243,172.245667
10.550001,16.926125,6.800424,0.000000,14.885924,1.768844,-0.237331,21.919451,6.924747,-19.987299,14.339190,4.285209,8.409198,-162.099243,6.981520,172.660812
10.566667,14.282742,6.531029,0.000000,14.852084,1.857337,-0.231381,20.433083,6.479044,-20.195877,13.046514,3.895908,8.412284,-163.406799,7.357650,173.061279
10.583334,13.130584,6.591290,0.000000,14.808219,1.943777,-0.226149,19.683756,5.977840,-20.505417,12.476120,3.422569,8.332576,-163.979721,7.786364,173.586472
10.600001,9.181067,5.000736,0.000000,14.705816,2.000765,-0.221047,20.000540,5.709335,-20.927237,13.030222,3.191830,8.155018,-163.452301,7.973060,174.209686
10.616667,7.129939,4.830989,0.000000,14.568445,2.056977,-0.214531,20.500731,5.656976,-21.308659,13.808434,3.189840,8.019724,-162.738602,7.937028,174.782318
10.633334,7.698030,5.396033,0.000000,14.443261,2.124105,-0.207518,20.895864,5.655686,-21.657906,14.475751,3.232004,7.905864,-162.140289,7.854679,175.331726
10.650001,10.116774,5.562387,0.000000,14.362097,2.195473,-0.200786,20.925112,5.758716,-21.957090,14.753702,3.395999,7.862735,-161.928970,7.653172,175.816422
10.666667,9.894690,5.846918,0.000000,14.276131,2.271376,-0.193506,20.852066,5.892004,-22.173706,14.914234,3.577466,7.847081,-161.839828,7.439766,176.256607
10.683334,15.085835,7.910279,0.000000,14.291595,2.393682,-0.188781,20.668224,6.436151,-22.217989,14.863460,4.143160,7.898323,-161.930420,6.845264,176.588867
10.700001,13.891481,7.954969,-0.000000,14.283864,2.519300,-0.183550,20.516701,7.256363,-22.285000,14.863127,4.993214,7.920195,-161.977631,5.971492,176.940887
10.716667,14.352389,7.372715,0.000000,14.286683,2.633301,-0.178447,20.460058,8.203498,-22.301249,14.936576,5.985914,7.966599,-161.951599,4.964843,177.258896
10.733334,11.577176,12.403873,-0.000000,14.231565,2.845642,-0.168393,20.216923,9.239363,-22.285044,14.853645,7.009099,8.046281,-162.110413,3.900810,177.547577
10.750001,15.782363,13.135098,0.000000,14.256187,3.067509,-0.166349,19.773085,10.222362,-22.275093,14.499375,7.977629,8.085674,-162.494232,2.897586,177.864227
10.766667,14.286820,14.302405,0.000000,14.250245,3.308732,-0.161744,19.287560,11.240881,-22.288450,14.119038,8.978730,8.115686,-162.911728,1.858813,178.196350
10.783334,10.476821,11.863230,0.000000,14.169229,3.503642,-0.149156,18.801287,12.619668,-22.118973,13.766711,10.396675,8.287124,-163.354355,0.443075,178.352081
10.800001,6.608243,11.945431,0.000000,14.011066,3.698472,-0.130146,18.149897,14.117384,-21.902563,13.300768,11.958970,8.530559,-163.953903,-1.100612,178.440826
