Time,AccelRoll,AccelPitch,AccelYaw,CompRoll,CompPitch,CompYaw,MahonyRoll,MahonyPitch,MahonyYaw,MadgwickRoll,MadgwickPitch,MadgwickYaw,MEKFRoll,MEKFPitch,MEKFYaw
12.666667,0.157609,-0.535850,0.000000,-0.091776,-0.392340,-0.016563,-0.810514,0.789428,76.906784,-0.485165,-1.266381,29.425165,165.182388,3.006889,24.978722
12.683334,0.144160,-0.457091,0.000000,-0.087046,-0.393595,-0.016438,-0.808671,0.808558,76.862953,-0.462444,-1.285013,29.455105,165.167572,3.003517,25.105736
12.700001,0.036263,-0.293728,0.000000,-0.084609,-0.391498,-0.016312,-0.811295,0.834480,76.818596,-0.442239,-1.299701,29.485798,165.149368,2.994889,25.234301
12.716667,0.320445,-0.432055,0.000000,-0.076485,-0.392228,-0.016292,-0.805518,0.853920,76.771584,-0.418361,-1.315892,29.509710,165.137405,2.991266,25.364639
12.733334,-0.264368,-0.467162,0.000000,-0.080162,-0.394037,-0.016158,-0.804998,0.846703,76.736115,-0.393051,-1.355102,29.541418,165.124161,3.008423,25.477316
12.750001,-0.219937,-0.414627,-0.000000,-0.083054,-0.394639,-0.016304,-0.815063,0.848974,76.682289,-0.377502,-1.387277,29.556610,165.101105,3.022322,25.609764
12.766667,-0.079905,-0.345041,0.000000,-0.082998,-0.393778,-0.016367,-0.816746,0.854098,76.636147,-0.356337,-1.415714,29.576315,165.084335,3.031341,25.735365
12.783334,-0.075608,-0.435633,0.000000,-0.082817,-0.394715,-0.016488,-0.815705,0.858181,76.588615,-0.332703,-1.442774,29.592331,165.069916,3.040926,25.862505
12.800001,0.079577,-0.517240,0.000000,-0.079549,-0.397245,-0.016145,-0.811501,0.859829,76.571320,-0.310149,-1.468545,29.635078,165.055923,3.043834,25.960030
12.816667,-0.115508,-0.386225,0.000000,-0.080238,-0.397115,-0.015832,-0.810111,0.863216,76.553032,-0.287366,-1.494719,29.676842,165.040405,3.046301,26.058197
12.833334,-0.036547,-0.445875,0.000000,-0.079354,-0.398180,-0.015515,-0.808129,0.864059,76.537109,-0.265813,-1.520841,29.719202,165.025497,3.049545,26.153252
12.850001,-0.095626,-0.430316,-0.000000,-0.079590,-0.398892,-0.015234,-0.801133,0.861696,76.526978,-0.239571,-1.546232,29.759647,165.014038,3.053063,26.241882
12.866667,0.010823,-0.461818,-0.000000,-0.077740,-0.400211,-0.015198,-0.795642,0.859349,76.502708,-0.215618,-1.571082,29.785950,165.001511,3.060118,26.343893
12.883334,-0.083267,-0.438055,-0.000000,-0.077809,-0.401108,-0.015093,-0.791461,0.851817,76.483551,-0.192335,-1.600280,29.816675,164.989273,3.070336,26.439081
12.900001,-0.058038,-0.413524,-0.000000,-0.077403,-0.401446,-0.014801,-0.787934,0.845884,76.478500,-0.171071,-1.626499,29.858442,164.975143,3.075061,26.520601
12.916667,-0.126112,-0.463638,0.000000,-0.078397,-0.402789,-0.014565,-0.786864,0.836750,76.473442,-0.151679,-1.653609,29.897234,164.958786,3.082122,26.601137
12.933334,-0.070731,-0.420654,0.000000,-0.078220,-0.403207,-0.014733,-0.783571,0.832822,76.441391,-0.129190,-1.678015,29.912760,164.947067,3.092131,26.708202
12.950001,-0.014745,-0.449687,-0.000000,-0.076898,-0.404207,-0.014827,-0.778521,0.831042,76.408676,-0.104970,-1.702750,29.932369,164.937775,3.101419,26.816181
12.966667,0.042870,-0.485849,0.000000,-0.074481,-0.405920,-0.014778,-0.773611,0.826114,76.386955,-0.082825,-1.727987,29.960192,164.927841,3.109831,26.912613
12.983334,-0.111503,-0.442416,-0.000000,-0.075172,-0.406759,-0.014323,-0.769820,0.822404,76.386322,-0.060114,-1.754705,30.012152,164.917267,3.112900,26.988348
13.000001,-0.190389,-0.369787,-0.000000,-0.077395,-0.406150,-0.014285,-0.766176,0.819058,76.360939,-0.035163,-1.782348,30.040340,164.909149,3.122475,27.087261
13.016667,0.117389,-0.440193,-0.000000,-0.073495,-0.406831,-0.014617,-0.762212,0.821124,76.315987,-0.012987,-1.802869,30.046259,164.898758,3.131817,27.206858
13.033334,-0.028902,-0.538294,0.000000,-0.072600,-0.409521,-0.014722,-0.760718,0.818638,76.283379,0.008351,-1.827212,30.065027,164.886368,3.142206,27.313679
13.050001,0.194884,-0.400387,0.000000,-0.067249,-0.409497,-0.014688,-0.756276,0.815584,76.254951,0.030174,-1.856654,30.091894,164.875473,3.154157,27.415646
13.066667,-0.017540,-0.368287,-0.000000,-0.066094,-0.408793,-0.014464,-0.746450,0.817134,76.235611,0.060463,-1.883731,30.130014,164.871063,3.160410,27.509590
13.083334,0.149652,-0.377688,0.000000,-0.061849,-0.408160,-0.014156,-0.746609,0.823785,76.225616,0.077848,-1.903527,30.172983,164.853607,3.158963,27.595913
13.100001,-0.220924,-0.347678,0.000000,-0.064981,-0.407081,-0.013881,-0.746043,0.822893,76.213669,0.101188,-1.931558,30.214558,164.839935,3.165454,27.681734
13.116667,-0.069454,-0.453268,-0.000000,-0.064971,-0.408114,-0.013633,-0.739831,0.820653,76.201935,0.127949,-1.958758,30.254623,164.830307,3.172653,27.767282
13.133334,0.104018,-0.433997,0.000000,-0.061532,-0.408691,-0.013240,-0.733013,0.821705,76.199158,0.152576,-1.982876,30.303272,164.819519,3.174746,27.844664
13.150001,-0.232612,-0.497922,0.000000,-0.064835,-0.410716,-0.012768,-0.727132,0.807238,76.207329,0.179339,-2.018039,30.357401,164.809235,3.186916,27.907373
13.166667,0.239534,-0.568428,-0.000000,-0.058689,-0.413709,-0.012305,-0.716480,0.813428,76.217461,0.204097,-2.030035,30.410322,164.799393,3.178413,27.973280
13.183334,-0.092290,-0.507594,-0.000000,-0.059385,-0.415856,-0.011451,-0.715098,0.793123,76.255371,0.222236,-2.067312,30.487469,164.780792,3.187508,28.005013
13.200001,-0.053923,-0.316349,0.000000,-0.059450,-0.413835,-0.010623,-0.720992,0.790758,76.296928,0.231915,-2.086755,30.564093,164.753738,3.178779,28.036121
13.216667,0.219412,-0.517942,0.000000,-0.053809,-0.415926,-0.009498,-0.705830,0.774939,76.367523,0.255515,-2.109541,30.658195,164.742371,3.171589,28.035999
13.233334,0.180032,-0.231966,-0.000000,-0.049012,-0.412255,-0.008058,-0.686977,0.761072,76.463058,0.282221,-2.132287,30.772594,164.731140,3.157295,28.010206
13.250001,0.032697,-0.009809,0.000000,-0.047283,-0.404136,-0.007314,-0.671918,0.750106,76.526093,0.308254,-2.150066,30.848103,164.718750,3.147812,28.014135
13.266667,0.174053,-0.777864,0.000000,-0.043049,-0.411537,-0.002434,-0.662150,0.706546,76.857300,0.310440,-2.173501,31.163158,164.676910,3.089043,27.752306
13.283334,0.240482,-0.574262,0.000000,-0.037016,-0.415136,0.004059,-0.616048,0.635062,77.298973,0.341787,-2.221980,31.578495,164.664230,3.027294,27.372828
13.300001,-2.717883,2.152487,-0.000000,-0.090856,-0.363926,0.007340,-0.656951,0.594945,77.518974,0.337260,-2.251632,31.750357,164.602676,2.994464,27.197121
13.316667,-1.746659,1.289349,-0.000000,-0.124082,-0.331110,0.003331,-0.679552,0.518849,77.371162,0.355096,-2.288396,31.539059,164.575043,3.080960,27.368235
13.333334,0.879818,-0.927259,0.000000,-0.104082,-0.343171,-0.000534,-0.654275,0.401432,77.265945,0.380160,-2.323019,31.348612,164.575089,3.180417,27.498835
13.350001,0.903216,-0.462910,0.000000,-0.084104,-0.345962,0.000875,-0.629945,0.271566,77.489868,0.388217,-2.373442,31.468479,164.561218,3.206443,27.310093
13.366667,-1.397709,1.288846,0.000000,-0.110469,-0.313823,0.003620,-0.640323,0.156119,77.796982,0.391379,-2.429087,31.652401,164.536057,3.203683,27.039762
13.383334,-1.023946,-0.143001,0.000000,-0.129254,-0.310012,0.001259,-0.672772,0.073595,77.854301,0.378113,-2.426737,31.561735,164.516174,3.230366,27.030327
13.400001,1.776690,-1.602831,0.000000,-0.091550,-0.335636,0.001386,-0.651182,-0.042082,78.039337,0.372453,-2.437004,31.588202,164.522751,3.250997,26.896938
13.416667,-0.110532,-2.188802,0.000000,-0.091691,-0.372606,0.003058,-0.623552,-0.169048,78.340034,0.395639,-2.457178,31.731243,164.547394,3.252612,26.649323
13.433334,-1.452075,-0.065249,0.000000,-0.119189,-0.366606,0.009544,-0.650110,-0.262785,78.925941,0.373629,-2.487683,32.156471,164.522018,3.166568,26.126823
13.450001,-3.044256,0.056359,-0.000000,-0.177761,-0.358339,0.015233,-0.691777,-0.351632,79.459900,0.361601,-2.520048,32.535107,164.499573,3.093515,25.649267
13.466667,-3.912046,0.270683,0.000000,-0.252217,-0.345572,0.019051,-0.731399,-0.408343,79.876740,0.368150,-2.528000,32.800652,164.495331,3.025535,25.287291
13.483334,0.500035,-1.110383,-0.000000,-0.237320,-0.360491,0.021111,-0.718692,-0.476702,80.213364,0.366585,-2.526325,32.983242,164.512177,2.985336,25.002584
13.500001,-0.040285,-0.397777,0.000000,-0.233452,-0.361133,0.024352,-0.711904,-0.545633,80.626900,0.364886,-2.539754,33.243610,164.525986,2.932113,24.637926
13.516667,-1.020413,2.148119,-0.000000,-0.249067,-0.311287,0.022169,-0.710140,-0.595926,80.701347,0.384562,-2.569769,33.172256,164.556046,2.962948,24.589533
13.533334,0.017038,-0.556589,0.000000,-0.243459,-0.316028,0.018533,-0.680645,-0.664056,80.713989,0.419190,-2.575311,33.031010,164.609848,3.012824,24.607523
13.550001,-1.654558,-1.197360,0.000000,-0.271927,-0.333919,0.015516,-0.710873,-0.766562,80.773888,0.416963,-2.608104,32.934914,164.616959,3.080523,24.573387
13.566667,0.210039,-0.668270,0.000000,-0.262594,-0.340858,0.012910,-0.712892,-0.859476,80.838379,0.415609,-2.639087,32.844604,164.634445,3.141246,24.533237
13.583334,-1.657202,0.212759,0.000000,-0.290367,-0.329898,0.009741,-0.720748,-0.928077,80.861176,0.436614,-2.659814,32.713680,164.662872,3.194148,24.534563
13.600001,-1.528957,0.023882,0.000000,-0.315443,-0.323193,0.005223,-0.750086,-1.016879,80.810081,0.436610,-2.695042,32.503101,164.671814,3.283821,24.603254
13.616667,-0.081627,-0.996903,0.000000,-0.310506,-0.336518,0.001363,-0.721884,-1.091282,80.797195,0.471377,-2.702012,32.327839,164.725494,3.345817,24.643000
13.633334,-0.531852,-1.601442,0.000000,-0.314733,-0.361795,-0.002075,-0.705426,-1.183384,80.811005,0.500502,-2.718145,32.176807,164.770096,3.414577,24.654585
13.650001,-0.970719,-1.036471,0.000000,-0.327716,-0.374905,-0.001423,-0.703551,-1.236995,81.058273,0.514853,-2.714596,32.263893,164.796982,3.393888,24.447128
13.666667,-1.731941,-0.583415,0.000000,-0.355498,-0.379328,-0.000315,-0.705614,-1.322770,81.334732,0.536365,-2.748452,32.376648,164.823517,3.398349,24.199892
13.683334,-3.137498,0.089779,0.000000,-0.410802,-0.370470,-0.000471,-0.728255,-1.409297,81.520988,0.559851,-2.794878,32.401436,164.844620,3.431560,24.034153
13.700001,-2.449888,0.120334,-0.000000,-0.451491,-0.361009,-0.002144,-0.751888,-1.482086,81.625740,0.574044,-2.828899,32.340668,164.864899,3.475183,23.950382
13.716667,-1.912959,-0.601955,0.000000,-0.480689,-0.366042,-0.005183,-0.768169,-1.554272,81.652122,0.588862,-2.854840,32.211082,164.889755,3.535485,23.941057
13.733334,-1.692338,-0.903393,0.000000,-0.504882,-0.377024,-0.008042,-0.780250,-1.633392,81.694740,0.604241,-2.882577,32.091251,164.917145,3.597111,23.916481
13.750001,-0.555153,-1.210428,0.000000,-0.505867,-0.393731,-0.007779,-0.777913,-1.701077,81.905151,0.613346,-2.902387,32.144493,164.944565,3.607069,23.731676
13.766667,-0.780643,-0.979235,0.000000,-0.511339,-0.405501,-0.006592,-0.780771,-1.764420,82.171486,0.619631,-2.923998,32.253456,164.967361,3.601544,23.491285
13.783334,-3.042103,0.397264,0.000000,-0.561984,-0.389600,-0.005842,-0.823553,-1.808441,82.387115,0.619933,-2.947429,32.317497,164.968079,3.597054,23.295486
13.800001,-0.302060,-1.651228,0.000000,-0.557369,-0.415138,-0.006425,-0.850957,-1.894798,82.538559,0.596709,-2.983065,32.319183,164.963989,3.640002,23.155945
13.816667,-1.099094,-0.814034,0.000000,-0.568246,-0.423281,-0.005793,-0.861923,-1.956874,82.770737,0.599725,-3.009863,32.397865,164.981583,3.645723,22.941313
13.833334,-2.405382,-0.163430,0.000000,-0.604963,-0.418190,-0.005005,-0.890451,-1.998858,82.995262,0.603786,-3.031710,32.480270,164.991455,3.639062,22.731672
13.850001,-1.693900,-1.173746,0.000000,-0.626728,-0.433283,-0.005196,-0.906461,-2.049368,83.171509,0.610629,-3.047833,32.518631,165.008545,3.647835,22.566885
13.866667,-0.506019,-1.204275,0.000000,-0.624307,-0.448628,-0.004628,-0.903842,-2.095973,83.381210,0.618229,-3.061437,32.591576,165.033478,3.645902,22.368786
13.883334,-0.898948,-0.948424,0.000000,-0.629820,-0.458878,-0.003149,-0.911151,-2.153737,83.640274,0.620830,-3.094955,32.720642,165.049606,3.645381,22.115751
13.900001,-1.984352,-0.104079,0.000000,-0.656921,-0.451918,-0.001685,-0.935983,-2.189649,83.894043,0.621872,-3.119844,32.845310,165.056717,3.630122,21.867880
13.916667,-2.597128,0.935161,-0.000000,-0.695561,-0.424188,-0.001710,-0.957276,-2.198368,84.034897,0.636720,-3.132557,32.863300,165.073822,3.622654,21.728556
13.933334,-0.981502,-0.759571,0.000000,-0.701013,-0.431185,-0.006638,-0.937226,-2.253347,83.911469,0.673781,-3.159863,32.620113,165.123398,3.714252,21.836683
13.950001,-0.006662,-1.378187,0.000000,-0.687160,-0.450611,-0.011157,-0.918975,-2.330856,83.805122,0.694816,-3.199675,32.386726,165.164734,3.820148,21.927490
13.966667,-1.827571,-0.697503,0.000000,-0.709940,-0.455676,-0.013076,-0.932701,-2.373141,83.855644,0.707877,-3.220618,32.311337,165.185577,3.857862,21.873133
13.983334,-0.880811,-1.429039,-0.000000,-0.713431,-0.475074,-0.014530,-0.937054,-2.413239,83.923813,0.715903,-3.232099,32.259262,165.207565,3.886573,21.802528
14.000001,-1.124779,-1.357629,0.000000,-0.721674,-0.492672,-0.015579,-0.942859,-2.451392,84.013214,0.725629,-3.244983,32.231236,165.228897,3.909124,21.710072
14.016667,-1.383144,-0.793257,0.000000,-0.735140,-0.498753,-0.016638,-0.965541,-2.485769,84.096313,0.722300,-3.263801,32.200001,165.234619,3.933019,21.620857
14.033334,-0.976974,-1.121795,0.000000,-0.739743,-0.511521,-0.017704,-0.953649,-2.537992,84.178192,0.747212,-3.296735,32.166096,165.272446,3.973631,21.529581
14.050001,-0.609818,-1.255709,0.000000,-0.736969,-0.526670,-0.017809,-0.941191,-2.589412,84.314865,0.766867,-3.328650,32.184658,165.307465,4.000318,21.385771
14.066667,-1.229128,-0.875879,0.000000,-0.746664,-0.533812,-0.017211,-0.942459,-2.625836,84.492752,0.781430,-3.354505,32.247566,165.332764,4.005487,21.202467
14.083334,-1.930114,-0.615257,0.000000,-0.770426,-0.535807,-0.016389,-0.970131,-2.668725,84.680908,0.779749,-3.392482,32.323452,165.336044,4.016078,21.004547
14.100001,-1.729300,-0.226505,0.000000,-0.789798,-0.529697,-0.015571,-0.999757,-2.686719,84.861656,0.773010,-3.412868,32.396690,165.334763,4.007405,20.815466
14.116667,-0.619605,-1.581530,0.000000,-0.786170,-0.550537,-0.015471,-0.984743,-2.710957,85.000725,0.794901,-3.419083,32.429184,165.370407,4.008077,20.668144
14.133334,-1.056383,-0.805064,0.000000,-0.791877,-0.556301,-0.014765,-1.009545,-2.772683,85.175659,0.783515,-3.476012,32.498833,165.366943,4.040587,20.472708
14.150001,-1.495891,-0.339032,0.000000,-0.806092,-0.552051,-0.014013,-1.031350,-2.788174,85.344803,0.780924,-3.497834,32.571194,165.370102,4.034093,20.289003
14.166667,-2.148843,-0.396500,0.000000,-0.832958,-0.549137,-0.014642,-1.053573,-2.812400,85.435341,0.788349,-3.523914,32.562866,165.378159,4.053316,20.178545
14.183334,-1.561282,-0.825585,0.000000,-0.847489,-0.554789,-0.015839,-1.061791,-2.836965,85.492645,0.801133,-3.545331,32.524475,165.396896,4.079460,20.100311
14.200001,-1.222513,-0.874030,0.000000,-0.854936,-0.561244,-0.016869,-1.063488,-2.859984,85.558083,0.815520,-3.564275,32.493469,165.418472,4.101804,20.014170
14.216667,-0.969300,-0.894629,-0.000000,-0.857498,-0.568027,-0.016916,-1.082458,-2.887078,85.679207,0.808615,-3.588052,32.517612,165.418320,4.114571,19.872276
14.233334,-1.299564,-1.088596,0.000000,-0.866164,-0.578385,-0.016917,-1.080627,-2.904644,85.803795,0.826617,-3.601764,32.546814,165.442993,4.117252,19.729227
14.250001,-1.175454,-0.804153,0.000000,-0.872315,-0.582997,-0.017008,-1.084552,-2.923646,85.916985,0.837112,-3.623264,32.569080,165.461075,4.126573,19.594030
14.266667,-1.349136,-0.776873,0.000000,-0.881828,-0.586991,-0.017002,-1.092107,-2.940161,86.029190,0.846334,-3.645932,32.597206,165.476135,4.134731,19.457748
14.283334,-0.947843,-1.035702,-0.000000,-0.883116,-0.596036,-0.016715,-1.093273,-2.959918,86.161278,0.855948,-3.667044,32.640842,165.494446,4.139778,19.302549
14.300001,-2.214514,-0.243531,0.000000,-0.909723,-0.589093,-0.016549,-1.115775,-2.970131,86.286850,0.862856,-3.688344,32.673668,165.501312,4.140529,19.153614
14.316667,-1.604339,-0.675776,0.000000,-0.923567,-0.590911,-0.016985,-1.124772,-2.980678,86.370239,0.874225,-3.707931,32.676281,165.517120,4.150953,19.043074
14.333334,-0.365496,-0.615907,0.000000,-0.912398,-0.591312,-0.017393,-1.115362,-2.979725,86.453934,0.885996,-3.716695,32.679218,165.541626,4.151202,18.934057
14.350001,-1.072601,-0.963830,0.000000,-0.915591,-0.598842,-0.017034,-1.119871,-2.996671,86.587395,0.893772,-3.738201,32.727039,165.557190,4.154261,18.774555
14.366667,-1.252020,-0.843621,0.000000,-0.922323,-0.603802,-0.016327,-1.129007,-3.009561,86.738556,0.899318,-3.759449,32.795929,165.568115,4.150305,18.596537
14.383334,-1.768905,-0.208472,-0.000000,-0.939169,-0.595983,-0.015613,-1.141399,-3.013933,86.889122,0.909145,-3.780658,32.862415,165.579330,4.141455,18.418503
14.400001,-0.916546,-0.922980,0.000000,-0.938683,-0.602628,-0.015647,-1.140900,-3.031864,86.998550,0.920084,-3.803526,32.888241,165.596725,4.151437,18.278072
14.416667,-1.754801,-0.185046,0.000000,-0.954923,-0.594454,-0.015632,-1.151336,-3.039129,87.100830,0.932358,-3.829303,32.914040,165.607742,4.157261,18.142012
14.433334,-1.480023,-0.868388,0.000000,-0.965436,-0.599956,-0.016042,-1.161891,-3.048185,87.185272,0.940347,-3.846200,32.919849,165.619232,4.165346,18.025427
14.450001,-1.016592,-0.898412,0.000000,-0.966496,-0.605989,-0.015962,-1.167134,-3.059535,87.293373,0.946620,-3.866786,32.952133,165.630508,4.170438,17.883907
14.466667,-1.115170,-0.687179,0.000000,-0.969490,-0.607801,-0.015552,-1.173738,-3.071843,87.416466,0.952466,-3.894513,33.003834,165.640930,4.175042,17.725372
14.483334,-1.648491,-0.336379,0.000000,-0.982991,-0.602406,-0.015269,-1.182949,-3.069812,87.532356,0.963536,-3.912206,33.047298,165.652740,4.168974,17.575560
14.500001,-1.525789,-0.834584,0.000000,-0.993751,-0.607109,-0.015513,-1.187741,-3.074203,87.611740,0.977436,-3.931683,33.062820,165.667557,4.175718,17.458441
14.516667,-1.003785,-0.545639,0.000000,-0.993914,-0.606032,-0.015929,-1.186793,-3.080694,87.684059,0.989667,-3.955276,33.066673,165.684982,4.187427,17.347561
14.533334,-1.601549,-0.599636,0.000000,-1.006029,-0.606039,-0.016355,-1.195931,-3.088650,87.758591,1.000659,-3.978140,33.069489,165.696655,4.198741,17.234751
14.550001,-1.402405,-0.856488,0.000000,-1.013945,-0.611136,-0.017012,-1.202727,-3.098676,87.820419,1.011311,-3.998564,33.059181,165.708878,4.213300,17.134130
14.566667,-0.756180,-1.089827,0.000000,-1.008692,-0.620860,-0.017267,-1.194342,-3.113810,87.896057,1.027441,-4.023968,33.068729,165.729523,4.229361,17.017588
14.583334,-1.548893,-0.627636,0.000000,-1.019551,-0.621085,-0.017399,-1.208322,-3.113313,87.973030,1.032345,-4.044654,33.087280,165.734421,4.233537,16.900036
14.600001,-0.884506,-0.838885,0.000000,-1.016784,-0.625609,-0.017532,-1.204079,-3.122591,88.050812,1.045986,-4.070767,33.104599,165.751053,4.245490,16.779850
14.616667,-1.922584,-0.651915,0.000000,-1.034868,-0.626431,-0.017390,-1.219822,-3.133858,88.142166,1.054248,-4.104261,33.138729,165.755661,4.257393,16.644583
14.633334,-1.120969,-0.959681,0.000000,-1.036797,-0.632959,-0.017199,-1.235982,-3.122794,88.229637,1.050351,-4.113599,33.176136,165.752289,4.248094,16.516670
14.650001,-0.948180,-0.900657,0.000000,-1.034915,-0.638011,-0.016747,-1.231187,-3.101460,88.332909,1.064343,-4.113617,33.228912,165.768494,4.225498,16.375422
14.666667,-1.540393,-0.685322,-0.000000,-1.045092,-0.639163,-0.016642,-1.245854,-3.106038,88.416054,1.067932,-4.142166,33.261604,165.769424,4.233277,16.246687
14.683334,-2.448155,-0.557313,-0.000000,-1.073215,-0.637932,-0.017011,-1.273940,-3.121288,88.470024,1.071890,-4.181985,33.264915,165.761475,4.257877,16.142704
14.700001,1.595100,-1.906383,0.000000,-1.019751,-0.663799,-0.016811,-1.224067,-3.162965,88.513382,1.095643,-4.231039,33.264645,165.796143,4.305789,16.043995
14.716667,-0.292648,0.000000,0.000000,-1.004978,-0.650296,-0.007230,-1.224597,-3.125290,89.139206,1.086573,-4.256067,33.856186,165.781097,4.158008,15.389723
14.733334,-1.219804,-0.653393,0.000000,-1.009287,-0.652307,0.001880,-1.254266,-3.217129,89.728691,1.061674,-4.408810,34.421696,165.742035,4.143668,14.737879
14.750001,-3.875139,3.866309,-0.000000,-1.063559,-0.562129,0.010280,-1.143687,-3.122382,90.148743,1.216258,-4.439715,34.834068,165.862000,4.016316,14.272609
14.766667,-1.321802,2.052552,0.000000,-1.068553,-0.509723,0.012662,-1.149037,-3.028000,90.320122,1.226303,-4.452337,35.024696,165.845901,3.944262,14.047928
14.783334,1.196360,0.748703,0.000000,-1.023024,-0.484432,0.014284,-1.108307,-2.944735,90.467140,1.247898,-4.466727,35.205486,165.852936,3.887051,13.846468
14.800001,-0.764879,0.602589,0.000000,-1.017888,-0.462809,0.017486,-1.119144,-2.868859,90.669197,1.243896,-4.498497,35.456001,165.823837,3.826688,13.590137
14.816667,-2.978021,2.165903,0.000000,-1.057181,-0.410329,0.015913,-1.157398,-2.760032,90.535217,1.252254,-4.511301,35.378620,165.786224,3.821882,13.662999
14.833334,-0.819428,0.155535,0.000000,-1.052499,-0.399009,0.011969,-1.154011,-2.679607,90.308937,1.275423,-4.520525,35.210655,165.776382,3.853240,13.826598
14.850001,0.057409,0.348873,0.000000,-1.029960,-0.384429,0.005787,-1.107889,-2.609716,89.943176,1.335983,-4.545773,34.911926,165.801422,3.932181,14.126019
14.866667,0.696446,-1.513841,0.000000,-0.994954,-0.407336,0.000891,-1.045618,-2.567419,89.616089,1.403675,-4.574342,34.651245,165.838547,4.017396,14.391359
14.883334,2.512735,-2.106698,-0.000000,-0.923987,-0.441133,0.000402,-0.941908,-2.505929,89.499977,1.481740,-4.583632,34.601467,165.898071,4.033006,14.461358
14.900001,0.612500,0.398551,0.000000,-0.893828,-0.424867,-0.000876,-0.957159,-2.427986,89.389481,1.471279,-4.626876,34.580441,165.856201,4.050999,14.522960
14.916667,0.964021,-0.990749,0.000000,-0.856742,-0.437264,-0.000942,-0.938988,-2.404164,89.322258,1.487859,-4.708592,34.602448,165.843369,4.103553,14.537320
14.933334,-1.881698,-0.263215,0.000000,-0.876541,-0.434325,0.000254,-0.926226,-2.339409,89.341621,1.533267,-4.760340,34.712029,165.846939,4.096980,14.475734
14.950001,-0.850367,-0.047535,0.000000,-0.875829,-0.425840,-0.002279,-0.920184,-2.191407,89.137207,1.568173,-4.725755,34.609127,165.844971,4.063964,14.649171
14.966667,4.112467,-2.265277,0.000000,-0.774998,-0.460957,-0.002156,-0.779183,-2.033842,88.990578,1.666069,-4.646492,34.562035,165.939407,3.993676,14.776826
14.983334,2.782976,-0.861749,-0.000000,-0.703914,-0.467249,0.004545,-0.746334,-1.836432,89.290535,1.658900,-4.577668,34.980732,165.924637,3.794507,14.479008
15.000001,-0.509316,-0.007602,0.000000,-0.699321,-0.456476,0.010387,-0.723180,-1.630168,89.551605,1.687369,-4.512855,35.376652,165.931870,3.598361,14.215793
15.016667,-0.554511,-0.021743,0.000000,-0.695393,-0.446025,0.013560,-0.678151,-1.413471,89.656822,1.745380,-4.431392,35.623276,165.967239,3.427695,14.105683
15.033334,2.504697,0.063391,0.000000,-0.630170,-0.433131,0.015812,-0.570928,-1.138857,89.717194,1.826938,-4.291000,35.834663,166.044052,3.212262,14.051416
15.050001,-1.719737,-0.056478,0.000000,-0.652891,-0.428456,0.021136,-0.664751,-1.191411,89.921242,1.756141,-4.483000,36.198875,165.953476,3.272473,13.780758
15.066667,0.014278,0.317653,-0.000000,-0.640610,-0.413619,0.025778,-0.735872,-1.072606,90.094177,1.684125,-4.508420,36.544384,165.875443,3.177406,13.575231
15.083334,0.479923,-0.643768,-0.000000,-0.618762,-0.418666,0.029792,-0.768768,-0.986571,90.215439,1.645488,-4.555115,36.849117,165.834839,3.120904,13.413667
15.100001,-0.393095,-0.364602,-0.000000,-0.613941,-0.416577,0.032087,-0.763507,-0.811882,90.241379,1.660980,-4.512125,37.064823,165.843521,3.001388,13.363538
15.116667,1.722684,-1.016669,0.000000,-0.567281,-0.427433,0.036413,-0.744423,-0.643775,90.374420,1.653960,-4.466529,37.385941,165.845596,2.857389,13.211342
15.133334,-0.967840,0.571671,0.000000,-0.575203,-0.408024,0.042045,-0.760911,-0.553845,90.598976,1.639886,-4.520149,37.797970,165.829819,2.772756,12.947166
15.150001,-0.240612,0.418593,0.000000,-0.569407,-0.391476,0.046006,-0.821659,-0.433504,90.734055,1.575972,-4.535345,38.126205,165.769516,2.676731,12.774901
15.166667,-0.856530,0.562162,0.000000,-0.575124,-0.373954,0.048501,-0.838039,-0.401550,90.774872,1.569636,-4.637705,38.364616,165.761139,2.687615,12.672089
15.183334,0.031489,-0.493344,0.000000,-0.563211,-0.376494,0.048832,-0.852111,-0.309425,90.699120,1.561176,-4.656904,38.483105,165.752991,2.659724,12.700576
15.200001,0.067906,-0.354605,0.000000,-0.550640,-0.376164,0.049640,-0.855335,-0.214089,90.655594,1.560488,-4.674120,38.630821,165.752991,2.621224,12.700827
15.216667,-0.218899,-0.158880,0.000000,-0.543970,-0.371842,0.049533,-0.858170,-0.113986,90.557556,1.567288,-4.683479,38.727016,165.759460,2.588554,12.754056
15.233334,-0.701395,0.248335,0.000000,-0.547089,-0.359503,0.047921,-0.869831,-0.012674,90.372940,1.578601,-4.690752,38.733528,165.763962,2.575512,12.892638
15.250001,0.174068,-0.556316,0.000000,-0.532555,-0.363555,0.044903,-0.862249,0.070560,90.107529,1.604799,-4.700415,38.654057,165.782990,2.593663,13.112109
15.266667,-0.021015,-0.725002,0.000000,-0.522260,-0.370814,0.044426,-0.859407,0.151996,89.989708,1.616422,-4.711055,38.719936,165.793411,2.574789,13.191161
15.283334,-0.334197,-0.311257,0.000000,-0.518295,-0.369715,0.044574,-0.853191,0.233025,89.910912,1.631732,-4.725152,38.824245,165.808762,2.546458,13.231901
15.300001,-0.217240,-0.121785,0.000000,-0.512283,-0.364857,0.043810,-0.857673,0.312967,89.784508,1.638953,-4.737210,38.875858,165.814178,2.529569,13.320287
